Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
2023-10-05,416.0421121006544,417.0323246811002,412.9146667652236,416.1793823242188,70142700,5,3,40,10,2023
2023-10-06,413.6989476909811,422.679405697232,412.35580591151177,421.1205749511719,113202700,6,4,40,10,2023
2023-10-09,419.19898019803634,424.3951127126172,418.64017552152256,423.8166809082031,80374400,9,0,41,10,2023
2023-10-10,424.45396905428936,428.6500758108276,424.05200185161056,426.0226135253906,78607300,10,1,41,10,2023
2023-10-11,427.1010665239066,428.02261412667553,424.6892632623498,427.7677307128906,62451700,11,2,41,10,2023
2023-10-12,428.3853415426125,428.7676815824962,422.77745824223615,425.1598205566406,81154200,12,3,41,10,2023
2023-10-13,426.67944726394114,427.8951623886565,421.4539336745702,423.0421752929688,95143100,13,4,41,10,2023
2023-10-16,425.3166772093143,428.5716088851418,425.07157747323214,427.4931640625,75433200,16,0,42,10,2023
2023-10-17,424.3264992869723,429.5520428410279,423.9735699995604,427.47357177734375,75324700,17,1,42,10,2023
2023-10-18,425.6794340001902,426.6500194127167,420.6793932361585,421.7774353027344,93559800,18,2,42,10,2023
2023-10-19,422.50298661762525,424.3363280716047,417.3853023307637,418.0715637207031,121323000,19,3,42,10,2023
2023-10-20,417.63041567901314,418.1794367765835,412.8264361961639,412.9342956542969,123845800,20,4,42,10,2023
2023-10-23,411.3852217369332,416.1303793610577,409.61070188998167,412.2185668945313,92035100,23,0,43,10,2023
2023-10-24,414.365675158254,416.4931543776335,412.493109280024,415.3264770507813,78564200,24,1,43,10,2023
2023-10-25,413.620589514809,413.65000029095137,408.8460207787309,409.3656311035156,94223200,25,2,43,10,2023
2023-10-26,408.287141730829,409.1498676471374,403.5322009904334,404.4635620117188,115156800,26,3,43,10,2023
2023-10-27,406.07152060073474,406.4734878368903,401.1891221316585,402.63031005859375,107367700,27,4,43,10,2023
2023-10-30,405.45376118337055,408.5126009227198,404.1400302655423,407.4439697265625,86562700,30,0,44,10,2023
2023-10-31,408.0224435486346,410.3263871537701,406.0910563459556,410.00286865234375,79665200,31,1,44,10,2023
2023-11-01,410.9832552282938,415.1989587806197,410.4440178496649,414.37542724609375,98068100,1,2,44,11,2023
2023-11-02,418.218620589393,422.4735788667373,418.1990233790504,422.3167114257813,94938900,2,3,44,11,2023
2023-11-03,424.6500407220308,427.738291613609,424.5225840638756,426.1696472167969,100110800,3,4,44,11,2023
2023-11-06,426.93436594869,427.6010301071179,425.1794433110186,427.1500549316406,67831700,6,0,45,11,2023
2023-11-07,427.1500679162808,429.01282014234994,425.9932042086531,428.3657531738281,64256100,7,1,45,11,2023
2023-11-08,428.9736121553414,429.5030360442057,426.3461497607505,428.6795043945313,61746000,8,2,45,11,2023
2023-11-09,429.83636242545526,429.8755867661766,424.9049562387981,425.3363342285156,83174400,9,3,45,11,2023
2023-11-10,427.4343799178175,432.28733716521367,425.3264980675604,431.9736022949219,89462200,10,4,45,11,2023
2023-11-13,430.6206539716291,432.6794678903552,429.8265331928285,431.5618286132813,52236100,13,0,46,11,2023
2023-11-14,437.5717134466796,441.238396338492,437.346210893024,439.9344787597656,97176900,14,1,46,11,2023
2023-11-15,441.287378597438,442.5325044732284,440.0030583037006,440.8658142089844,77327600,15,2,46,11,2023
2023-11-16,440.41484723392745,441.7285783252467,439.3364023322762,441.4050598144531,66665800,16,3,46,11,2023
2023-11-17,441.4148336463822,442.571727198473,440.48347255338206,441.9540710449219,83133200,17,4,46,11,2023
2023-11-20,441.6991496311071,446.2089909063294,441.6893360671345,445.3560485839844,69936200,20,0,47,11,2023
2023-11-21,444.29723520494537,445.22862627210776,443.10114716472856,444.3854675292969,49244600,21,1,47,11,2023
2023-11-22,446.0619713513844,447.4345240400002,444.99333997526907,446.1011657714844,59394900,22,2,47,11,2023
2023-11-24,446.1501682535509,446.57173263169045,445.8168361927381,446.3756408691406,29737400,24,4,47,11,2023
2023-11-27,445.7383979007583,446.56192946772256,445.17956329193873,445.5717468261719,50506000,27,0,48,11,2023
2023-11-28,445.1795942640064,447.3266706098767,444.61097597085313,446.012939453125,62115000,28,1,48,11,2023
2023-11-29,448.189410143627,449.3364901721464,445.2972509595893,445.6991882324219,63146000,29,2,48,11,2023
2023-11-30,446.5521512294108,447.80706076370257,444.4540829895932,447.4541015625,79752700,30,3,48,11,2023
2023-12-01,446.8364507959776,450.64040378256834,446.2384217547949,450.1011962890625,89097900,1,4,48,12,2023
2023-12-04,446.6698024892576,450.12079629179925,445.43449014156994,447.7384338378906,72430900,4,0,49,12,2023
2023-12-05,446.3364763966365,448.6207929946436,445.954106409832,447.6502075195313,69793500,5,1,49,12,2023
2023-12-06,449.81688715625097,449.8462979310676,445.4050914173305,445.8462829589844,69124700,6,2,49,12,2023
2023-12-07,447.954096161756,449.9050805343139,447.3462535885612,449.2482299804688,66995400,7,3,49,12,2023
2023-12-08,448.4933128912231,451.71883394074496,448.2482131441039,451.17962646484375,83080900,8,4,49,12,2023
2023-12-11,450.6796339862187,453.1110343596532,450.46394500212847,452.9345397949219,65002200,11,0,50,12,2023
2023-12-12,452.5816174993822,455.1012502344239,451.5718076763078,455.0032043457031,68327600,12,1,50,12,2023
2023-12-13,455.385502646314,461.53262326434873,455.02275981878375,461.2777099609375,93278000,13,2,50,12,2023
2023-12-14,463.23850358677385,464.44440506550814,460.0522070012564,462.7581176757813,119026000,14,3,50,12,2023
2023-12-15,462.1536887302671,463.3448027683504,460.12588091693294,461.9961853027344,141319300,15,4,50,12,2023
2023-12-18,463.62045011337096,465.5891979977767,462.5474861212549,464.594970703125,70375300,18,0,51,12,2023
2023-12-19,465.1462036459776,467.4988717162607,465.0674669508934,467.4201049804688,55761800,19,1,51,12,2023
2023-12-20,466.55387622478094,468.463564120894,460.5098356984561,460.9429626464844,102921000,20,2,51,12,2023
2023-12-21,463.9649201695842,465.5891610779887,461.51383886088905,465.31353759765625,86667500,21,3,51,12,2023
2023-12-22,466.4554283810848,467.9516960202922,464.3292070719011,466.2487182617188,67126600,22,4,51,12,2023
2023-12-26,466.6621706221802,469.13292883513145,466.5834038825501,468.2174682617188,55387000,26,1,52,12,2023
2023-12-27,468.0107690245804,469.21170648583774,467.469375350048,469.0640563964844,68000300,27,2,52,12,2023
2023-12-28,469.428274917136,470.08778867011017,468.81796784756216,469.2412414550781,77158100,28,3,52,12,2023
2023-12-29,469.0443360391412,469.5759063860518,465.90418072054433,467.8827819824219,122234100,29,4,52,12,2023
2024-01-02,464.7819791514362,466.2683933372245,463.1380615384837,465.2643127441406,123623700,2,1,1,1,2024
2024-01-03,463.0790488844653,463.8271827298578,460.8543840948513,461.4646911621094,103585900,3,2,1,1,2024
2024-01-04,460.9823221278168,463.60076051558326,459.7518546546583,459.978271484375,84232200,4,3,1,1,2024
2024-01-05,460.1849727336451,463.0888879305801,459.1415387397865,460.6082763671875,86060800,5,4,1,1,2024
2024-01-08,461.1102681043068,467.3315184880514,460.9822946882023,467.1838684082031,74879100,8,0,2,1,2024
2024-01-09,464.4964965503818,467.50867821085495,463.9846329489776,466.47509765625,65931400,9,1,2,1,2024
2024-01-10,466.75072887892895,469.9893273994707,466.4652520384575,469.11322021484375,67310600,10,2,2,1,2024
2024-01-11,470.127169307832,470.6488863198256,464.8804691698852,468.9065551757813,77940700,11,3,2,1,2024
2024-01-12,470.3732617056011,471.1213955477342,467.8040600225545,469.23138427734375,57944000,12,4,2,1,2024
2024-01-16,467.8335271866095,469.1624078561537,465.6678926928161,467.5086669921875,85014900,16,1,3,1,2024
2024-01-17,464.447316194476,465.4021601109429,462.5277750091871,464.9099731445313,68843900,17,2,3,1,2024
2024-01-18,466.60311382829445,469.6054424121173,465.0379628252551,469.0443420410156,91856200,18,3,3,1,2024
2024-01-19,470.18620380449687,475.1769868621682,469.0935631567449,474.8915100097656,110733300,19,4,3,1,2024
2024-01-22,476.4468463753925,477.6379304465511,475.23605559912966,475.8955993652344,75844900,22,0,4,1,2024
2024-01-23,476.44684499370544,477.5296323057773,475.3443509765863,477.2835388183594,49945300,23,1,4,1,2024
2024-01-24,480.1874660468032,481.1324566508245,477.30325751159353,477.8052978515625,81765000,24,2,4,1,2024
2024-01-25,479.9610419187717,480.67964572380765,477.80529058508233,480.4040222167969,72525000,25,3,4,1,2024
2024-01-26,479.9708812696327,481.4769721819895,478.9373006586713,479.793701171875,76641600,26,4,4,1,2024
2024-01-29,480.1086610098498,483.74100286161314,479.5574140659073,483.5933227539063,61322800,29,0,5,1,2024
2024-01-30,482.8944696163605,483.9379035722461,482.4514893344037,483.2193298339844,58618400,30,1,5,1,2024
2024-01-31,480.98476921754747,481.4375727992137,475.314765952238,475.33447265625,126011100,31,2,5,1,2024
2024-02-01,477.0571593861526,481.5852856325511,476.24011217253945,481.5557556152344,91891600,1,3,5,2,2024
2024-02-02,481.9987050154295,488.29869237101855,481.65416812020857,486.6252746582031,99147700,2,4,5,2,2024
2024-02-05,485.9854476682759,486.6548147672828,482.5696687439163,484.8533935546875,75757100,5,0,6,2,2024
2024-02-06,485.8082137237433,486.5957308963908,484.3611828372563,486.2610473632813,55918600,6,1,6,2,2024
2024-02-07,488.5349360174666,490.7399239619924,487.6194454505808,490.316650390625,70556500,7,2,6,2,2024
2024-02-08,490.316670172096,490.9171238616504,489.48979965953936,490.5332336425781,52343600,8,3,6,2,2024
2024-02-09,491.0451173785553,493.8112058861385,490.7005804740453,493.3682556152344,63979400,9,4,6,2,2024
2024-02-12,493.33870581706736,495.63228390301646,492.4232152124845,493.1516723632813,56502300,12,0,7,2,2024
2024-02-13,486.8024468452015,489.3224417464559,483.05198451010375,486.3594665527344,113099200,13,1,7,2,2024
2024-02-14,489.02714296345175,491.2715143675092,486.6744748037408,490.7793273925781,68387800,14,2,7,2,2024
2024-02-15,491.4880899675745,494.3526218372526,491.00572629255566,494.1655883789063,61683000,15,3,7,2,2024
2024-02-16,493.8604016229435,495.0121022724211,490.9564865782776,491.7046203613281,75461200,16,4,7,2,2024
2024-02-20,489.9426102222892,490.62183066023255,486.7237181769076,488.9976196289063,71736700,20,1,8,2,2024
2024-02-21,487.6785440580605,489.59805519099353,485.8475929329507,489.4405517578125,59603800,21,2,8,2,2024
2024-02-22,496.13427751647134,500.544253171885,495.1597269698959,499.5697326660156,76402500,22,3,8,2,2024
2024-02-23,501.31207019630943,502.1586473460754,499.1759957201992,499.9142761230469,61321800,23,4,8,2,2024
2024-02-26,500.3572448273891,500.80022510174734,497.9553700914577,498.0833435058594,50386700,26,0,9,2,2024
2024-02-27,498.7822802153085,499.23508380977466,496.86273904373,499.0086669921875,48854500,27,1,9,2,2024
2024-02-28,497.433661032477,498.9397519322539,497.06944748767006,498.3491516113281,56506600,28,2,9,2,2024
2024-02-29,500.1309237576348,501.77481157521055,497.4534251776723,500.1407470703125,83924800,29,3,9,2,2024
2024-03-01,501.026658822268,505.2692780599264,500.6132085495344,504.8361511230469,76805900,1,4,9,3,2024
2024-03-04,504.02899867093646,506.1650732188317,503.9994386147509,504.2947387695313,49799300,4,0,10,3,2024
2024-03-05,502.26694255347593,502.719776188894,497.02024274409166,499.2547607421875,72855600,5,1,10,3,2024
2024-03-06,502.57209405521513,504.0683616432871,500.4754028347389,501.78460693359375,68382400,6,2,10,3,2024
2024-03-07,505.121615411258,507.8286435180655,501.8436336445829,506.7655029296875,58652100,7,3,10,3,2024
2024-03-08,507.4054254913361,510.1222471656115,503.1430694012387,503.7238464355469,86425500,8,4,10,3,2024
2024-03-11,502.50322330785735,503.8813408255942,500.5541520780311,503.2907104492188,62557200,11,0,11,3,2024
2024-03-12,505.4268213599131,509.2954038097407,502.8772663697994,508.7048034667969,73114400,12,1,11,3,2024
2024-03-13,509.0296104159743,509.2067905212248,506.4505554149632,507.9074096679688,55104100,13,2,11,3,2024
2024-03-14,508.8917758861152,509.0493093648836,503.8222860546738,506.90338134765625,110171800,14,3,11,3,2024
2024-03-15,503.79792814662255,505.2692230649925,501.7341978345986,503.4226989746094,107585800,15,4,11,3,2024
2024-03-18,507.5402687327333,509.00164944251645,505.9998765535288,506.4145812988281,88893300,18,0,12,3,2024
2024-03-19,505.7135636183011,509.5151545205673,504.6964792455144,509.2288208007813,60755300,19,1,12,3,2024
2024-03-20,509.2881348029924,514.0771588378656,508.6068038936994,513.9389038085938,69594600,20,2,12,3,2024
2024-03-21,516.8123151624139,517.5232376399493,515.3508740673177,515.6372680664062,60256100,21,3,12,3,2024
2024-03-22,515.5483209766468,516.0420371815087,514.4226335652195,514.65966796875,79023000,22,4,12,3,2024
2024-03-25,513.2673846033686,514.4029560483432,513.0797700238013,513.23779296875,48512100,25,0,13,3,2024
2024-03-26,514.679425746157,515.0250632840681,511.8850351475895,512.2898559570312,65463700,26,1,13,3,2024
2024-03-27,515.1533580296681,516.634506569086,512.9612268519236,516.594970703125,82999800,27,2,13,3,2024
2024-03-28,516.6345318569229,518.0169010671898,516.2099431536778,516.4962768554688,96294900,28,3,13,3,2024
2024-04-01,517.246711689566,517.7897874357077,514.4226093270697,515.59765625,62477500,1,0,14,4,2024
2024-04-02,511.7269624010901,512.4576527414321,509.9890717169841,512.3194580078125,74230300,2,1,14,4,2024
2024-04-03,511.21349992961393,514.4029477306854,511.1641403606512,512.8822631835938,59155800,3,2,14,4,2024
2024-04-04,516.940660005626,517.286237258894,506.3158771083272,506.6219787597656,96858100,4,3,14,4,2024
2024-04-05,507.9945640953058,513.8993913739598,507.5502074005488,511.9146423339844,74482100,5,4,14,4,2024
2024-04-08,512.6255156348878,513.6425395902407,511.38134126248457,512.2008666992188,48401800,8,0,15,4,2024
2024-04-09,513.9585589840982,514.2054170815929,507.8858256784909,512.7933959960938,68124400,9,1,15,4,2024
2024-04-10,507.02678122640623,509.67309288761504,505.65429596232127,507.6587524414063,82652800,10,2,15,4,2024
2024-04-11,509.1991398026987,512.9513709206839,505.6444072210478,511.489990234375,70099000,11,3,15,4,2024
2024-04-12,507.9055912361012,509.3373802484909,502.6820654800149,504.4298400878906,92469100,12,4,15,4,2024
2024-04-15,508.6560925817605,508.82393922642535,497.25122948428464,498.1103210449219,92101400,15,0,16,4,2024
2024-04-16,498.594157187507,500.13454944041007,495.8984556779026,497.2018737792969,73484000,16,1,16,4,2024
2024-04-17,499.6901864139846,499.8580631918657,492.8472866698088,494.2593078613281,75910300,17,2,16,4,2024
2024-04-18,495.6713234004495,497.7942970182223,492.2942913579951,493.2422180175781,74548100,18,3,16,4,2024
2024-04-19,493.16325180181735,494.17042202511874,487.6533620058756,488.9370422363281,102129100,19,4,16,4,2024
2024-04-22,491.5734660539285,496.0663016240086,489.2036342839978,493.4397277832031,67961000,22,0,17,4,2024
2024-04-23,495.473837893942,499.7296692081934,493.2521149516696,499.2951965332031,64633600,23,1,17,4,2024
2024-04-24,500.1937688055625,500.99358666230006,496.8068828063852,499.0582275390625,55928100,24,2,17,4,2024
2024-04-25,492.9065220761964,497.9325496195714,491.23775882863794,497.162353515625,69122400,25,3,17,4,2024
2024-04-26,499.98643689086055,503.4720723023647,499.34461181258143,501.8724365234375,64306100,26,4,17,4,2024
2024-04-29,503.679432560198,504.33114161625775,500.8751279194258,503.6498107910156,46415400,29,0,18,4,2024
2024-04-30,502.16864851695937,503.15608097513086,495.6713562011719,495.6713562011719,77483600,30,1,18,4,2024
2024-05-01,495.0789134040568,501.80332634186607,493.5878806809432,494.0618591308594,80242800,1,2,18,5,2024
2024-05-02,497.8140380656319,499.5321909315141,493.27184300217647,498.6829833984375,62550200,2,3,18,5,2024
2024-05-03,504.7360088341984,506.1085243626562,502.16867826406144,504.8643798828125,72756700,3,4,18,5,2024
2024-05-06,507.2934664576038,510.11750905227456,506.8491097618313,510.0780334472656,47264700,6,0,19,5,2024
2024-05-07,511.0555433826376,512.0528598136372,509.959507812529,510.6408386230469,52561300,7,1,19,5,2024
2024-05-08,508.7844481717399,511.2332613347168,508.66596110050506,510.690185546875,42047200,8,2,19,5,2024
2024-05-09,510.87783646053344,513.6722873367964,510.216273554399,513.6327514648438,43643700,9,3,19,5,2024
2024-05-10,515.2521531600112,516.0717390144458,513.0600819270163,514.2943725585938,52233200,10,4,19,5,2024
2024-05-13,515.9926909456875,516.101294049221,513.2081242461536,514.3634033203125,36716400,13,0,20,5,2024
2024-05-14,514.5609091971558,517.246756798696,514.0178334036524,516.723388671875,57535900,14,1,20,5,2024
2024-05-15,519.2215783394845,523.4181658986269,518.579723193792,523.1219482421875,59504900,15,2,20,5,2024
2024-05-16,523.2207013003554,524.8401049513539,521.8975153250047,522.045654296875,50244800,16,3,20,5,2024
2024-05-17,522.1641103603855,522.8652090411972,520.6928457686228,522.7960815429688,59187600,17,4,20,5,2024
2024-05-20,522.9146052465884,524.8795861621629,522.5196081627743,523.3984375,37764200,20,0,21,5,2024
2024-05-21,522.6281910669876,524.84002975237,522.4208085897016,524.6820068359375,33437000,21,1,21,5,2024
2024-05-22,523.9810886138737,524.7018950646127,520.9693712262205,523.17138671875,48390000,22,2,21,5,2024
2024-05-23,526.2620025028626,526.370605604358,518.1255087640279,519.3499755859375,57211200,23,3,21,5,2024
2024-05-24,521.2162107208669,523.6058407166882,520.2584301434748,522.7862548828125,41258400,24,4,21,5,2024
2024-05-28,523.6058519754333,523.8428261329518,520.4855315198485,523.151611328125,36269600,28,1,22,5,2024
2024-05-29,519.0735154350635,520.6830352503243,518.7674137672095,519.4882202148438,45190300,29,2,22,5,2024
2024-05-30,517.92802167576,518.5994684236575,514.7781101526595,516.0419921875,46468500,30,3,22,5,2024
2024-05-31,517.0097851977956,520.8706195756462,511.8454724801729,520.7422485351562,90785800,31,4,22,5,2024
2024-06-03,522.3715079503993,522.657841650115,516.032148544318,521.1668090820312,46835700,3,0,23,6,2024
2024-06-04,519.8436524605672,522.4998478712439,518.3625039475822,521.7493896484375,34632700,4,1,23,6,2024
2024-06-05,524.0995500261425,527.9702684234203,522.0851492209949,527.9505004882812,47610400,5,2,23,6,2024
2024-06-06,528.2565984124882,528.6910711058155,525.985515807043,527.9406127929688,30808500,6,3,23,6,2024
2024-06-07,526.9531905962492,530.1426384879702,525.8472710404382,527.298828125,43224500,7,4,23,6,2024
2024-06-10,526.4791656084485,529.2538480615274,525.876846347907,528.927978515625,35729300,10,0,24,6,2024
2024-06-11,527.3580331066662,530.2610867954452,525.3634003577233,530.2018432617188,36383400,11,1,24,6,2024
2024-06-12,534.8230835871974,537.2817809327009,533.5097814532659,534.5564575195312,63251300,12,2,24,6,2024
2024-06-13,536.323966242378,536.5016968534992,532.808709085761,535.6327514648438,44760900,13,3,24,6,2024
2024-06-14,534.0825332092376,535.9882708369021,533.0654487335895,535.9586791992188,40089900,14,4,24,6,2024
2024-06-17,535.2673734870664,541.6363245352009,534.8032489186013,540.2242431640625,55839500,17,0,25,6,2024
2024-06-18,540.2835606431654,541.725233844278,539.8589718842574,541.5968627929688,41376400,18,1,25,6,2024
2024-06-20,542.5348869014116,543.206333734204,538.3284150280085,540.1255493164062,70328200,20,3,25,6,2024
2024-06-21,539.2924747513658,540.5307472774641,537.9254170455512,539.4014282226562,64513900,21,4,25,6,2024
2024-06-24,539.2230582828091,541.8184723430678,537.5290799077853,537.64794921875,45528700,24,0,26,6,2024
2024-06-25,538.886299065316,540.0849686628054,537.3508531925171,539.7184448242188,38273300,25,1,26,6,2024
2024-06-26,538.5890968132603,541.1151605924962,537.935315544085,540.3920288085938,38550600,26,2,26,6,2024
2024-06-27,540.2533395091051,541.8284487491936,539.5004601471773,541.2439575195312,35041500,27,3,26,6,2024
2024-06-28,542.0265552795133,545.1173392760371,537.85609191082,539.1141357421875,76144500,28,4,26,6,2024
2024-07-01,540.5108902585941,540.758544752217,537.4300828689322,540.2236328125,40297800,1,0,27,7,2024
2024-07-02,538.599012790672,543.8591918945312,538.5494939837195,543.8591918945312,40434800,2,1,27,7,2024
2024-07-03,543.5422235199119,546.6527787264998,543.5026205641852,546.2862548828125,32789900,3,2,27,7,2024
2024-07-05,546.5932717248053,549.8424670776978,545.9493458886657,549.4363403320312,41488400,5,4,27,7,2024
2024-07-08,550.2288458063081,551.0312439407816,548.9905733480141,550.0703735351562,36110500,8,0,28,7,2024
2024-07-09,551.0411599684893,551.9525115685751,550.3081123469514,550.6052856445312,27289700,9,1,28,7,2024
2024-07-10,551.8436449505514,556.4004641306403,551.5464716062033,556.0537719726562,38701200,10,2,28,7,2024
2024-07-11,556.1725813645302,557.0542459098444,550.6152288053468,551.2590942382812,53054200,11,3,28,7,2024
2024-07-12,552.3983011311424,558.3816118783382,551.9228238555439,554.7361450195312,53084400,12,4,28,7,2024
2024-07-15,556.7570888076156,559.5407230953358,554.3795813148,556.2617797851562,40584300,15,0,29,7,2024
2024-07-16,557.5891048142814,559.8575980887277,556.8263096664786,559.5604248046875,36475300,16,1,29,7,2024
2024-07-17,553.5573176550379,555.2512961750687,551.3878618504468,551.7147827148438,57119000,17,2,29,7,2024
2024-07-18,553.2700660994436,554.2705999484662,545.2658557697873,547.4749145507812,56270400,18,3,29,7,2024
2024-07-19,547.2371678865376,548.8816275932654,542.7694711202483,543.83935546875,65509100,19,4,29,7,2024
2024-07-22,547.8118060573195,550.0605284790182,545.8504015789395,549.4463500976562,43346700,22,0,30,7,2024
2024-07-23,549.3372304392366,551.5166019194357,548.0891026693448,548.5844116210938,34439600,23,1,30,7,2024
2024-07-24,543.7105808194543,544.0176699808688,535.2209773062864,536.1521606445312,74515300,24,2,30,7,2024
2024-07-25,536.2710007218393,542.3237223216066,532.4076270111065,533.3585815429688,61158300,25,3,30,7,2024
2024-07-26,537.192383905728,542.0562919162144,536.4097569520611,539.3320922851562,53763800,26,4,30,7,2024
2024-07-29,540.8972361512061,541.9175412062577,537.6281485235597,539.6490478515625,39515800,29,0,31,7,2024
2024-07-30,541.1349590395979,542.2048433313759,533.46758595065,536.9149169921875,46853600,30,1,31,7,2024
2024-07-31,543.8294859958498,548.3070989978249,542.4426569823155,545.642333984375,65663400,31,2,31,7,2024
2024-08-01,547.3858336652771,549.6642431315648,534.3690977270766,537.91552734375,76428700,1,3,31,8,2024
2024-08-02,530.7235665615322,531.9519231451793,523.6406240360384,527.9003295898438,82789100,2,4,31,8,2024
2024-08-05,506.8398023590429,518.6677835651788,505.4826303199704,512.5259399414062,146267400,5,0,32,8,2024
2024-08-06,514.348656712232,524.7798934319092,513.0113465770287,517.251220703125,84826300,6,1,32,8,2024
2024-08-07,523.511906231245,526.6026902576085,513.1896827964204,513.7939453125,70698300,7,2,32,8,2024
2024-08-08,518.994631875678,526.3053973005219,516.9441058934248,525.6714477539062,63276600,8,3,32,8,2024
2024-08-09,524.8393438265869,529.4952607290277,523.6010712707529,527.989501953125,45619600,9,4,32,8,2024
2024-08-12,529.1980901235476,530.7037884446491,525.9686656073576,528.2669067382812,42542100,12,0,33,8,2024
2024-08-13,531.4962747235434,537.1923279037641,531.2486202374469,536.9545288085938,52333100,13,1,33,8,2024
2024-08-14,537.7569791487715,539.847229165935,535.052611245972,538.6485595703125,42446900,14,2,33,8,2024
2024-08-15,544.3445900065761,548.168360968592,543.730411684699,547.881103515625,60846800,15,3,33,8,2024
2024-08-16,546.246535635152,549.8127965494804,546.0880633659141,549.1094360351562,44430700,16,4,33,8,2024
2024-08-19,549.5255203879397,554.3597412109375,548.6636875389138,554.3597412109375,39121800,19,0,34,8,2024
2024-08-20,553.9041032003555,555.5782501123483,552.1011711057072,553.4583129882812,33732300,20,1,34,8,2024
2024-08-21,554.5182893635274,556.8363017589311,549.5255356579909,555.3602905273438,41514600,21,2,34,8,2024
2024-08-22,557.2820707271261,557.8962490623195,549.7731692085193,551.0015258789062,56121500,22,3,34,8,2024
2024-08-23,554.2804965886761,557.8070941103703,552.0614615681247,556.8560791015625,50639400,23,4,34,8,2024
2024-08-26,557.896216929936,558.6193486946379,553.8049599073349,555.5286254882812,35788600,26,0,35,8,2024
2024-08-27,554.240856351132,556.7867518721707,553.0818502181188,556.2914428710938,32693900,27,1,35,8,2024
2024-08-28,555.944805281924,556.3806796641229,549.8326480761413,553.0620727539062,41066000,28,2,35,8,2024
2024-08-29,555.0531441896234,558.3915218624276,551.9525051521193,553.1115112304688,38715200,29,3,35,8,2024
2024-08-30,555.5088687841893,558.9066812293946,551.9129206487703,558.3915405273438,62700100,30,4,35,8,2024
2024-09-03,555.2115675522936,555.5484042309791,544.35443441314,546.9003295898438,60600100,3,1,36,9,2024
2024-09-04,545.0380423502995,549.2283371934773,544.304994695349,545.781005859375,47224900,4,2,36,9,2024
2024-09-05,545.7215111489124,548.6041826434208,541.9670306001575,544.4534912109375,44264300,5,3,36,9,2024
2024-09-06,544.7804818962255,546.4248812226937,534.3789925800891,535.2903442382812,68493800,6,4,36,9,2024
2024-09-09,539.5401323975631,542.5714211405976,537.5885834445576,541.2835693359375,40445800,9,0,37,9,2024
2024-09-10,543.2152768632277,543.9979037862945,538.2820185267881,543.6412353515625,36394600,10,1,37,9,2024
2024-09-11,543.5520781692663,550.1495670752728,534.8940870094609,549.2183837890625,75248600,11,2,37,9,2024
2024-09-12,549.8028664126241,554.1516936316567,547.5541443659336,553.8446044921875,51892700,12,3,37,9,2024
2024-09-13,554.4588342965648,557.747693381765,554.2012639371025,556.7372436523438,39310500,13,4,37,9,2024
2024-09-16,556.4697321910213,557.8268739812047,554.6470289741064,557.5594482421875,36656100,16,0,38,9,2024
2024-09-17,559.7982156086712,561.2643713841238,555.5286543862046,557.7872924804688,49321000,17,1,38,9,2024
2024-09-18,558.4510079757443,563.354579399442,555.5683360633434,556.1329956054688,59044900,18,2,38,9,2024
2024-09-19,565.6528554754086,567.50530650021,562.750351674717,565.6231079101562,75315500,19,3,38,9,2024
2024-09-20,564.237952213736,565.6985982057745,561.584845604879,564.6453247070312,77503100,20,4,38,9,2024
2024-09-23,565.7284114396389,566.7121216588677,564.4962264504853,566.0562744140625,44116900,23,0,39,9,2024
2024-09-24,566.8611587218248,567.7355813214435,563.999423059069,567.6759643554688,46805700,24,1,39,9,2024
2024-09-25,567.5170087741786,568.2622511765038,565.301113457304,566.4239501953125,38428600,25,2,39,9,2024
2024-09-26,570.7364392510955,571.064362885533,566.2848774298052,568.6696166992188,48336000,26,3,39,9,2024
2024-09-27,569.7527127715928,570.5774039966909,566.8015214416548,567.8448486328125,42100900,27,4,39,9,2024
2024-09-30,566.8015219435828,570.7364235043248,564.4763997038558,570.120361328125,63557400,30,0,40,9,2024
2024-10-01,569.7627080586115,570.4184947172506,562.4096250967393,565.0130004882812,72668800,1,1,40,10,2024
2024-10-02,564.1087352592257,566.2848453499787,561.6842110514825,565.2514038085938,38097800,2,2,40,10,2024
2024-10-03,563.7609137739149,566.1854379587239,561.9027810482431,564.218017578125,40846500,3,3,40,10,2024
2024-10-04,568.7193284068038,569.7229312723451,564.4962878742092,569.3453369140625,42939100,4,4,40,10,2024
2024-10-07,567.6759176917978,568.3317649115912,563.0355590522512,564.1981201171875,49964700,7,0,41,10,2024
2024-10-08,566.8015023453726,570.1402341517621,565.9171941862298,569.5340576171875,37398700,8,1,41,10,2024
2024-10-09,569.5241486507804,574.0453343695604,568.9180327244846,573.4789428710938,37912200,9,2,41,10,2024
2024-10-10,572.117640001393,573.9161558957669,570.8457305312595,572.475341796875,44138100,10,3,41,10,2024
2024-10-11,572.3958058807981,576.6486847463361,572.2566794174254,575.9034423828125,42268000,11,4,41,10,2024
2024-10-14,577.5329709112202,581.5573280392331,577.0460889559533,580.6133422851562,36217200,14,0,42,10,2024
2024-10-15,580.8816580095407,581.1896890869497,574.8699878939491,576.1021728515625,54203600,15,1,42,10,2024
2024-10-16,576.1022278881695,579.1328682582629,575.2874222334457,578.606201171875,30725400,16,2,42,10,2024
